2026-04-06T11:54:02.956033Z [info     ] Server started in 6.02s        [browser_opener] api_variant=local_dev langgraph_api_version=0.7.24 message='Server started in 6.02s' thread_name='Thread-3 (_open_browser)'
2026-04-06T15:17:46.378509Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:17:56.284426Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:17:56.707762Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:18:06.640849Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:18:07.025325Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:18:16.877824Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:18:17.251076Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:18:24.263175Z [info     ] Worker stats                   [langgraph_runtime_inmem.queue] active=0 api_variant=local_dev available=1 langgraph_api_version=0.7.24 max=1 thread_name=asyncio_1
2026-04-06T15:18:24.804057Z [info     ] Queue stats                    [langgraph_runtime_inmem.queue] api_variant=local_dev langgraph_api_version=0.7.24 n_pending=0 n_running=0 pending_runs_wait_time_max_secs=None pending_runs_wait_time_med_secs=None pending_unblocked_runs_wait_time_max_secs=None thread_name=asyncio_0
2026-04-06T15:18:27.079580Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:18:27.453068Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:18:37.292721Z [info     ] 8 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:18:37.670376Z [info     ] 6 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:18:47.726709Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:18:48.094798Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:18:57.995748Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:18:58.377206Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:19:08.281858Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:19:08.671762Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:19:18.504409Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:19:18.878907Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:19:23.995862Z [info     ] 1 change detected              [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:19:24.725509Z [info     ] Worker stats                   [langgraph_runtime_inmem.queue] active=0 api_variant=local_dev available=1 langgraph_api_version=0.7.24 max=1 thread_name=asyncio_1
2026-04-06T15:19:25.240807Z [info     ] Queue stats                    [langgraph_runtime_inmem.queue] api_variant=local_dev langgraph_api_version=0.7.24 n_pending=0 n_running=0 pending_runs_wait_time_max_secs=None pending_runs_wait_time_med_secs=None pending_unblocked_runs_wait_time_max_secs=None thread_name=asyncio_0
2026-04-06T15:19:28.762635Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:19:29.133041Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:19:37.395292Z [info     ] 1 change detected              [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:19:39.007471Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:19:39.389527Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:19:48.181775Z [info     ] 1 change detected              [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:19:49.241213Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:19:49.625362Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:19:59.544296Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:19:59.930906Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:20:09.809309Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:20:10.176723Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:20:20.065404Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:20:20.437145Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:20:25.129838Z [info     ] Worker stats                   [langgraph_runtime_inmem.queue] active=0 api_variant=local_dev available=1 langgraph_api_version=0.7.24 max=1 thread_name=asyncio_1
2026-04-06T15:20:25.645819Z [info     ] Queue stats                    [langgraph_runtime_inmem.queue] api_variant=local_dev langgraph_api_version=0.7.24 n_pending=0 n_running=0 pending_runs_wait_time_max_secs=None pending_runs_wait_time_med_secs=None pending_unblocked_runs_wait_time_max_secs=None thread_name=asyncio_0
2026-04-06T15:20:30.241270Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:20:30.613321Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:20:40.576030Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:20:41.009788Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:20:50.821909Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:20:51.196013Z [info     ] 2 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:21:01.041538Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:21:01.425321Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:21:11.317807Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:21:11.764153Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:21:18.551344Z [info     ] HTTP Request: POST https://api.smith.langchain.com/v1/metadata/submit "HTTP/1.1 204 No Content" [httpx] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:21:18.563317Z [info     ] Successfully submitted metadata to LangSmith instance [langgraph_api.metadata] api_variant=local_dev langgraph_api_version=0.7.24 n_nodes=0 n_runs=0 thread_name=MainThread
2026-04-06T15:21:21.531764Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:21:21.899837Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:21:25.144582Z [info     ] Worker stats                   [langgraph_runtime_inmem.queue] active=0 api_variant=local_dev available=1 langgraph_api_version=0.7.24 max=1 thread_name=asyncio_0
2026-04-06T15:21:25.685388Z [info     ] Queue stats                    [langgraph_runtime_inmem.queue] api_variant=local_dev langgraph_api_version=0.7.24 n_pending=0 n_running=0 pending_runs_wait_time_max_secs=None pending_runs_wait_time_med_secs=None pending_unblocked_runs_wait_time_max_secs=None thread_name=asyncio_1
2026-04-06T15:21:31.743730Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:21:32.185363Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:21:42.411810Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:21:42.889468Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:21:52.694648Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:21:53.114968Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:22:03.041521Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:22:03.512786Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:22:13.421891Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:22:13.885710Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:22:23.737598Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:22:24.106793Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:22:25.616797Z [info     ] Worker stats                   [langgraph_runtime_inmem.queue] active=0 api_variant=local_dev available=1 langgraph_api_version=0.7.24 max=1 thread_name=asyncio_0
2026-04-06T15:22:26.133998Z [info     ] Queue stats                    [langgraph_runtime_inmem.queue] api_variant=local_dev langgraph_api_version=0.7.24 n_pending=0 n_running=0 pending_runs_wait_time_max_secs=None pending_runs_wait_time_med_secs=None pending_unblocked_runs_wait_time_max_secs=None thread_name=asyncio_1
2026-04-06T15:22:34.008263Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:22:34.379254Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:22:44.218426Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:22:44.592834Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:22:54.481804Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:22:54.864437Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:23:04.694819Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:23:05.076206Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:23:14.951835Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:23:15.343733Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:23:25.161367Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:23:25.532148Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
